CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u309)-[:FOLLOWS]->(u465)
CREATE (u146)-[:FOLLOWS]->(u424)
CREATE (u177)-[:FOLLOWS]->(u492)
CREATE (u223)-[:FOLLOWS]->(u175)
CREATE (u294)-[:FOLLOWS]->(u194)
CREATE (u111)-[:FOLLOWS]->(u8)
CREATE (u415)-[:FOLLOWS]->(u219)
CREATE (u161)-[:FOLLOWS]->(u293)
CREATE (u436)-[:FOLLOWS]->(u261)
CREATE (u427)-[:FOLLOWS]->(u492)
CREATE (u386)-[:FOLLOWS]->(u115)
CREATE (u199)-[:FOLLOWS]->(u258)
CREATE (u42)-[:FOLLOWS]->(u343)
CREATE (u422)-[:FOLLOWS]->(u438)
CREATE (u485)-[:FOLLOWS]->(u34)
CREATE (u38)-[:FOLLOWS]->(u440)
CREATE (u91)-[:FOLLOWS]->(u442)
CREATE (u144)-[:FOLLOWS]->(u139)
CREATE (u145)-[:FOLLOWS]->(u201)
CREATE (u285)-[:FOLLOWS]->(u409)
CREATE (u35)-[:FOLLOWS]->(u394)
CREATE (u497)-[:FOLLOWS]->(u100)
CREATE (u465)-[:FOLLOWS]->(u85)
CREATE (u41)-[:FOLLOWS]->(u309)
CREATE (u195)-[:FOLLOWS]->(u58)
CREATE (u343)-[:FOLLOWS]->(u163)
CREATE (u177)-[:FOLLOWS]->(u193)
CREATE (u112)-[:FOLLOWS]->(u230)
CREATE (u342)-[:FOLLOWS]->(u280)
CREATE (u136)-[:FOLLOWS]->(u304)
CREATE (u203)-[:FOLLOWS]->(u151)
CREATE (u499)-[:FOLLOWS]->(u419)
CREATE (u56)-[:FOLLOWS]->(u475)
CREATE (u342)-[:FOLLOWS]->(u263)
CREATE (u96)-[:FOLLOWS]->(u39)
CREATE (u83)-[:FOLLOWS]->(u328)
CREATE (u477)-[:FOLLOWS]->(u499)
CREATE (u294)-[:FOLLOWS]->(u280)
CREATE (u125)-[:FOLLOWS]->(u449)
CREATE (u164)-[:FOLLOWS]->(u210)
CREATE (u492)-[:FOLLOWS]->(u379)
CREATE (u233)-[:FOLLOWS]->(u245)
CREATE (u400)-[:FOLLOWS]->(u414)
CREATE (u406)-[:FOLLOWS]->(u8)
CREATE (u2)-[:FOLLOWS]->(u193)
CREATE (u93)-[:FOLLOWS]->(u115)
CREATE (u168)-[:FOLLOWS]->(u346)
CREATE (u38)-[:FOLLOWS]->(u293)
CREATE (u350)-[:FOLLOWS]->(u138)
CREATE (u488)-[:FOLLOWS]->(u82)
CREATE (u355)-[:FOLLOWS]->(u374)
CREATE (u34)-[:FOLLOWS]->(u332)
CREATE (u385)-[:FOLLOWS]->(u468)
CREATE (u336)-[:FOLLOWS]->(u226)
CREATE (u195)-[:FOLLOWS]->(u400)
CREATE (u429)-[:FOLLOWS]->(u428)
CREATE (u265)-[:FOLLOWS]->(u296)
CREATE (u200)-[:FOLLOWS]->(u196)
CREATE (u20)-[:FOLLOWS]->(u16)
CREATE (u437)-[:FOLLOWS]->(u192)
CREATE (u426)-[:FOLLOWS]->(u444)
CREATE (u469)-[:FOLLOWS]->(u168)
CREATE (u484)-[:FOLLOWS]->(u176)
CREATE (u496)-[:FOLLOWS]->(u295)
CREATE (u482)-[:FOLLOWS]->(u259)
CREATE (u287)-[:FOLLOWS]->(u167)
CREATE (u475)-[:FOLLOWS]->(u427)
CREATE (u25)-[:FOLLOWS]->(u102)
CREATE (u138)-[:FOLLOWS]->(u407)
CREATE (u158)-[:FOLLOWS]->(u46)
CREATE (u168)-[:FOLLOWS]->(u104)
CREATE (u357)-[:FOLLOWS]->(u443)
CREATE (u406)-[:FOLLOWS]->(u45)
CREATE (u182)-[:FOLLOWS]->(u91)
CREATE (u243)-[:FOLLOWS]->(u288)
CREATE (u179)-[:FOLLOWS]->(u206)
CREATE (u220)-[:FOLLOWS]->(u214)
CREATE (u253)-[:FOLLOWS]->(u362)
CREATE (u148)-[:FOLLOWS]->(u92)
CREATE (u61)-[:FOLLOWS]->(u496)
CREATE (u4)-[:FOLLOWS]->(u452)
CREATE (u80)-[:FOLLOWS]->(u411)
CREATE (u163)-[:FOLLOWS]->(u36)
CREATE (u350)-[:FOLLOWS]->(u52)
CREATE (u369)-[:FOLLOWS]->(u487)
CREATE (u413)-[:FOLLOWS]->(u417)
CREATE (u378)-[:FOLLOWS]->(u69)
CREATE (u33)-[:FOLLOWS]->(u65)
CREATE (u4)-[:FOLLOWS]->(u321)
CREATE (u5)-[:FOLLOWS]->(u454)
CREATE (u238)-[:FOLLOWS]->(u177)
CREATE (u461)-[:FOLLOWS]->(u337)
CREATE (u374)-[:FOLLOWS]->(u53)
CREATE (u282)-[:FOLLOWS]->(u445)
CREATE (u226)-[:FOLLOWS]->(u492)
CREATE (u241)-[:FOLLOWS]->(u90)
CREATE (u352)-[:FOLLOWS]->(u111)
CREATE (u122)-[:FOLLOWS]->(u460)
CREATE (u285)-[:FOLLOWS]->(u482)
CREATE (u58)-[:FOLLOWS]->(u110)
CREATE (u386)-[:FOLLOWS]->(u498)
CREATE (u281)-[:FOLLOWS]->(u97)
CREATE (u292)-[:FOLLOWS]->(u225)
CREATE (u264)-[:FOLLOWS]->(u183)
CREATE (u327)-[:FOLLOWS]->(u274)
CREATE (u143)-[:FOLLOWS]->(u155)
CREATE (u199)-[:FOLLOWS]->(u331)
CREATE (u165)-[:FOLLOWS]->(u57)
CREATE (u340)-[:FOLLOWS]->(u13)
CREATE (u102)-[:FOLLOWS]->(u245)
CREATE (u496)-[:FOLLOWS]->(u59)
CREATE (u25)-[:FOLLOWS]->(u325)
CREATE (u78)-[:FOLLOWS]->(u60)
CREATE (u61)-[:FOLLOWS]->(u444)
CREATE (u359)-[:FOLLOWS]->(u492)
CREATE (u382)-[:FOLLOWS]->(u345)
CREATE (u67)-[:FOLLOWS]->(u468)
CREATE (u374)-[:FOLLOWS]->(u110)
CREATE (u173)-[:FOLLOWS]->(u107)
CREATE (u398)-[:FOLLOWS]->(u267)
CREATE (u52)-[:FOLLOWS]->(u47)
CREATE (u321)-[:FOLLOWS]->(u269)
CREATE (u173)-[:FOLLOWS]->(u441)
CREATE (u188)-[:FOLLOWS]->(u496)
CREATE (u398)-[:FOLLOWS]->(u50)
CREATE (u233)-[:FOLLOWS]->(u61)
CREATE (u282)-[:FOLLOWS]->(u168)
CREATE (u133)-[:FOLLOWS]->(u483)
CREATE (u254)-[:FOLLOWS]->(u143)
CREATE (u307)-[:FOLLOWS]->(u318)
CREATE (u176)-[:FOLLOWS]->(u164)
CREATE (u147)-[:FOLLOWS]->(u17)
CREATE (u34)-[:FOLLOWS]->(u190)
CREATE (u191)-[:FOLLOWS]->(u146)
CREATE (u429)-[:FOLLOWS]->(u415)
CREATE (u20)-[:FOLLOWS]->(u107)
CREATE (u47)-[:FOLLOWS]->(u251)
CREATE (u344)-[:FOLLOWS]->(u188)
CREATE (u76)-[:FOLLOWS]->(u304)
CREATE (u101)-[:FOLLOWS]->(u261)
CREATE (u232)-[:FOLLOWS]->(u53)
CREATE (u237)-[:FOLLOWS]->(u365)
CREATE (u41)-[:FOLLOWS]->(u497)
CREATE (u154)-[:FOLLOWS]->(u103)
CREATE (u13)-[:FOLLOWS]->(u9)
CREATE (u94)-[:FOLLOWS]->(u179)
CREATE (u130)-[:FOLLOWS]->(u255)
CREATE (u62)-[:FOLLOWS]->(u288)
CREATE (u224)-[:FOLLOWS]->(u422)
CREATE (u181)-[:FOLLOWS]->(u300)
CREATE (u438)-[:FOLLOWS]->(u244)
CREATE (u342)-[:FOLLOWS]->(u240)
CREATE (u130)-[:FOLLOWS]->(u20)
CREATE (u324)-[:FOLLOWS]->(u357)
CREATE (u312)-[:FOLLOWS]->(u257)
CREATE (u307)-[:FOLLOWS]->(u421)
CREATE (u468)-[:FOLLOWS]->(u203)
CREATE (u332)-[:FOLLOWS]->(u34)
CREATE (u303)-[:FOLLOWS]->(u225)
CREATE (u285)-[:FOLLOWS]->(u384)
CREATE (u211)-[:FOLLOWS]->(u465)
CREATE (u147)-[:FOLLOWS]->(u488)
CREATE (u120)-[:FOLLOWS]->(u426)
CREATE (u166)-[:FOLLOWS]->(u224)
CREATE (u343)-[:FOLLOWS]->(u303)
CREATE (u14)-[:FOLLOWS]->(u110)
CREATE (u277)-[:FOLLOWS]->(u433)
CREATE (u46)-[:FOLLOWS]->(u211)
CREATE (u15)-[:FOLLOWS]->(u323)
CREATE (u322)-[:FOLLOWS]->(u133)
CREATE (u76)-[:FOLLOWS]->(u460)
CREATE (u375)-[:FOLLOWS]->(u429)
CREATE (u458)-[:FOLLOWS]->(u134)
CREATE (u93)-[:FOLLOWS]->(u432)
CREATE (u289)-[:FOLLOWS]->(u44)
CREATE (u419)-[:FOLLOWS]->(u303)
CREATE (u477)-[:FOLLOWS]->(u435)
CREATE (u58)-[:FOLLOWS]->(u182)
CREATE (u128)-[:FOLLOWS]->(u91)
CREATE (u371)-[:FOLLOWS]->(u194)
CREATE (u399)-[:FOLLOWS]->(u477)
CREATE (u150)-[:FOLLOWS]->(u328)
CREATE (u193)-[:FOLLOWS]->(u197)
CREATE (u220)-[:FOLLOWS]->(u14)
CREATE (u262)-[:FOLLOWS]->(u160)
CREATE (u174)-[:FOLLOWS]->(u53)
CREATE (u278)-[:FOLLOWS]->(u280)
CREATE (u405)-[:FOLLOWS]->(u399)
CREATE (u274)-[:FOLLOWS]->(u205)
CREATE (u257)-[:FOLLOWS]->(u117)
CREATE (u451)-[:FOLLOWS]->(u224)
CREATE (u133)-[:FOLLOWS]->(u203)
CREATE (u320)-[:FOLLOWS]->(u427)
CREATE (u154)-[:FOLLOWS]->(u38)
CREATE (u328)-[:FOLLOWS]->(u418)
CREATE (u209)-[:FOLLOWS]->(u56)
CREATE (u1)-[:FOLLOWS]->(u175)
CREATE (u206)-[:FOLLOWS]->(u171)
CREATE (u465)-[:FOLLOWS]->(u374)
CREATE (u75)-[:FOLLOWS]->(u50)
CREATE (u47)-[:FOLLOWS]->(u168)
CREATE (u180)-[:FOLLOWS]->(u59)
CREATE (u414)-[:FOLLOWS]->(u203)
CREATE (u161)-[:FOLLOWS]->(u128)
CREATE (u364)-[:FOLLOWS]->(u332)
CREATE (u264)-[:FOLLOWS]->(u297)
CREATE (u191)-[:FOLLOWS]->(u307)
CREATE (u249)-[:FOLLOWS]->(u4)
CREATE (u298)-[:FOLLOWS]->(u129)
CREATE (u151)-[:FOLLOWS]->(u472)
CREATE (u286)-[:FOLLOWS]->(u315)
CREATE (u255)-[:FOLLOWS]->(u211)
CREATE (u405)-[:FOLLOWS]->(u224)
CREATE (u413)-[:FOLLOWS]->(u312)
CREATE (u438)-[:FOLLOWS]->(u325)
CREATE (u28)-[:FOLLOWS]->(u56)
CREATE (u118)-[:FOLLOWS]->(u474)
CREATE (u90)-[:FOLLOWS]->(u78)
CREATE (u54)-[:FOLLOWS]->(u41)
CREATE (u364)-[:FOLLOWS]->(u52)
CREATE (u254)-[:FOLLOWS]->(u287)
CREATE (u448)-[:FOLLOWS]->(u41)
CREATE (u471)-[:FOLLOWS]->(u85)
CREATE (u271)-[:FOLLOWS]->(u129)
CREATE (u389)-[:FOLLOWS]->(u453)
CREATE (u386)-[:FOLLOWS]->(u273)
CREATE (u159)-[:FOLLOWS]->(u66)
CREATE (u487)-[:FOLLOWS]->(u138)
CREATE (u347)-[:FOLLOWS]->(u484)
CREATE (u75)-[:FOLLOWS]->(u446)
CREATE (u484)-[:FOLLOWS]->(u100)
CREATE (u397)-[:FOLLOWS]->(u204)
CREATE (u251)-[:FOLLOWS]->(u87)
CREATE (u127)-[:FOLLOWS]->(u424)
CREATE (u406)-[:FOLLOWS]->(u118)
CREATE (u157)-[:FOLLOWS]->(u7)
CREATE (u472)-[:FOLLOWS]->(u442)
CREATE (u325)-[:FOLLOWS]->(u380)
CREATE (u264)-[:FOLLOWS]->(u464)
CREATE (u143)-[:FOLLOWS]->(u131)
CREATE (u135)-[:FOLLOWS]->(u219)
CREATE (u55)-[:FOLLOWS]->(u8)
CREATE (u330)-[:FOLLOWS]->(u306)
CREATE (u354)-[:FOLLOWS]->(u307)
CREATE (u162)-[:FOLLOWS]->(u247)
CREATE (u69)-[:FOLLOWS]->(u429)
CREATE (u19)-[:FOLLOWS]->(u415)
CREATE (u374)-[:FOLLOWS]->(u307)
CREATE (u90)-[:FOLLOWS]->(u138)
CREATE (u267)-[:FOLLOWS]->(u121)
CREATE (u474)-[:FOLLOWS]->(u109)
CREATE (u63)-[:FOLLOWS]->(u23)
CREATE (u8)-[:FOLLOWS]->(u95)
CREATE (u456)-[:FOLLOWS]->(u2)
CREATE (u223)-[:FOLLOWS]->(u195)
CREATE (u6)-[:FOLLOWS]->(u281)
CREATE (u152)-[:FOLLOWS]->(u97)
CREATE (u329)-[:FOLLOWS]->(u484)
CREATE (u262)-[:FOLLOWS]->(u387)
CREATE (u329)-[:FOLLOWS]->(u71)
CREATE (u405)-[:FOLLOWS]->(u51)
CREATE (u207)-[:FOLLOWS]->(u469)
CREATE (u302)-[:FOLLOWS]->(u195)
CREATE (u39)-[:FOLLOWS]->(u170)
CREATE (u217)-[:FOLLOWS]->(u138)
CREATE (u45)-[:FOLLOWS]->(u363)
CREATE (u116)-[:FOLLOWS]->(u145)
CREATE (u229)-[:FOLLOWS]->(u278)
CREATE (u470)-[:FOLLOWS]->(u303)
CREATE (u317)-[:FOLLOWS]->(u241)
CREATE (u215)-[:FOLLOWS]->(u281)
CREATE (u236)-[:FOLLOWS]->(u402)
CREATE (u220)-[:FOLLOWS]->(u93)
CREATE (u460)-[:FOLLOWS]->(u194)
CREATE (u305)-[:FOLLOWS]->(u122)
CREATE (u483)-[:FOLLOWS]->(u45)
CREATE (u284)-[:FOLLOWS]->(u438)
CREATE (u198)-[:FOLLOWS]->(u309)
CREATE (u75)-[:FOLLOWS]->(u144)
CREATE (u71)-[:FOLLOWS]->(u224)
CREATE (u39)-[:FOLLOWS]->(u231)
CREATE (u349)-[:FOLLOWS]->(u151)
CREATE (u427)-[:FOLLOWS]->(u428)
CREATE (u255)-[:FOLLOWS]->(u426)
CREATE (u176)-[:FOLLOWS]->(u210)
CREATE (u28)-[:FOLLOWS]->(u236)
CREATE (u424)-[:FOLLOWS]->(u70)
CREATE (u258)-[:FOLLOWS]->(u84)
CREATE (u30)-[:FOLLOWS]->(u46)
CREATE (u265)-[:FOLLOWS]->(u94)
CREATE (u396)-[:FOLLOWS]->(u192)
CREATE (u386)-[:FOLLOWS]->(u486)
CREATE (u60)-[:FOLLOWS]->(u295)
CREATE (u1)-[:FOLLOWS]->(u313)
CREATE (u96)-[:FOLLOWS]->(u219)
CREATE (u292)-[:FOLLOWS]->(u70)
CREATE (u221)-[:FOLLOWS]->(u304)
CREATE (u365)-[:FOLLOWS]->(u168)
CREATE (u416)-[:FOLLOWS]->(u276)
CREATE (u37)-[:FOLLOWS]->(u19)
CREATE (u24)-[:FOLLOWS]->(u79)
CREATE (u280)-[:FOLLOWS]->(u223)
CREATE (u129)-[:FOLLOWS]->(u457)
CREATE (u156)-[:FOLLOWS]->(u496)
CREATE (u71)-[:FOLLOWS]->(u277)
CREATE (u172)-[:FOLLOWS]->(u28)
CREATE (u228)-[:FOLLOWS]->(u475)
CREATE (u106)-[:FOLLOWS]->(u290)
CREATE (u423)-[:FOLLOWS]->(u5)
CREATE (u277)-[:FOLLOWS]->(u480)
CREATE (u393)-[:FOLLOWS]->(u167)
CREATE (u482)-[:FOLLOWS]->(u199)
CREATE (u352)-[:FOLLOWS]->(u10)
CREATE (u352)-[:FOLLOWS]->(u360)
CREATE (u325)-[:FOLLOWS]->(u13)
CREATE (u26)-[:FOLLOWS]->(u41)
CREATE (u225)-[:FOLLOWS]->(u145)
CREATE (u428)-[:FOLLOWS]->(u253)
CREATE (u227)-[:FOLLOWS]->(u361)
CREATE (u460)-[:FOLLOWS]->(u297)
CREATE (u143)-[:FOLLOWS]->(u179)
CREATE (u315)-[:FOLLOWS]->(u466)
CREATE (u125)-[:FOLLOWS]->(u466)
CREATE (u291)-[:FOLLOWS]->(u175)
CREATE (u186)-[:FOLLOWS]->(u199)
CREATE (u423)-[:FOLLOWS]->(u281)
CREATE (u245)-[:FOLLOWS]->(u135)
CREATE (u357)-[:FOLLOWS]->(u459)
CREATE (u246)-[:FOLLOWS]->(u257)
CREATE (u192)-[:FOLLOWS]->(u442)
CREATE (u2)-[:FOLLOWS]->(u202)
CREATE (u81)-[:FOLLOWS]->(u172)
CREATE (u425)-[:FOLLOWS]->(u6)
CREATE (u147)-[:FOLLOWS]->(u55)
CREATE (u131)-[:FOLLOWS]->(u95)
CREATE (u170)-[:FOLLOWS]->(u439)
CREATE (u130)-[:FOLLOWS]->(u125)
CREATE (u454)-[:FOLLOWS]->(u463)
CREATE (u197)-[:FOLLOWS]->(u202)
CREATE (u407)-[:FOLLOWS]->(u70)
CREATE (u290)-[:FOLLOWS]->(u441)
CREATE (u395)-[:FOLLOWS]->(u217)
CREATE (u203)-[:FOLLOWS]->(u24)
CREATE (u412)-[:FOLLOWS]->(u452)
CREATE (u5)-[:FOLLOWS]->(u453)
CREATE (u235)-[:FOLLOWS]->(u190)
CREATE (u96)-[:FOLLOWS]->(u40)
CREATE (u238)-[:FOLLOWS]->(u456)
CREATE (u306)-[:FOLLOWS]->(u65)
CREATE (u228)-[:FOLLOWS]->(u59)
CREATE (u177)-[:FOLLOWS]->(u432)
CREATE (u93)-[:FOLLOWS]->(u97)
CREATE (u491)-[:FOLLOWS]->(u87)
CREATE (u88)-[:FOLLOWS]->(u35)
CREATE (u361)-[:FOLLOWS]->(u354)
CREATE (u285)-[:FOLLOWS]->(u265)
CREATE (u310)-[:FOLLOWS]->(u440)
CREATE (u246)-[:FOLLOWS]->(u461)
CREATE (u71)-[:FOLLOWS]->(u87)
CREATE (u245)-[:FOLLOWS]->(u84)
CREATE (u151)-[:FOLLOWS]->(u275)
CREATE (u31)-[:FOLLOWS]->(u130)
CREATE (u383)-[:FOLLOWS]->(u57)
CREATE (u357)-[:FOLLOWS]->(u77)
CREATE (u172)-[:FOLLOWS]->(u454)
CREATE (u130)-[:FOLLOWS]->(u203)
CREATE (u350)-[:FOLLOWS]->(u423)
CREATE (u411)-[:FOLLOWS]->(u445)
CREATE (u257)-[:FOLLOWS]->(u29)
CREATE (u465)-[:FOLLOWS]->(u202)
CREATE (u477)-[:FOLLOWS]->(u79)
CREATE (u186)-[:FOLLOWS]->(u31)
CREATE (u291)-[:FOLLOWS]->(u214)
CREATE (u131)-[:FOLLOWS]->(u111)
CREATE (u165)-[:FOLLOWS]->(u137)
CREATE (u52)-[:FOLLOWS]->(u348)
CREATE (u123)-[:FOLLOWS]->(u371)
CREATE (u421)-[:FOLLOWS]->(u365)
CREATE (u135)-[:FOLLOWS]->(u113)
CREATE (u174)-[:FOLLOWS]->(u413)
CREATE (u121)-[:FOLLOWS]->(u116)
CREATE (u354)-[:FOLLOWS]->(u124)
CREATE (u206)-[:FOLLOWS]->(u301)
CREATE (u33)-[:FOLLOWS]->(u221)
CREATE (u144)-[:FOLLOWS]->(u65)
CREATE (u295)-[:FOLLOWS]->(u196)
CREATE (u433)-[:FOLLOWS]->(u229)
CREATE (u70)-[:FOLLOWS]->(u123)
CREATE (u137)-[:FOLLOWS]->(u93)
CREATE (u279)-[:FOLLOWS]->(u299)
CREATE (u406)-[:FOLLOWS]->(u460)
CREATE (u213)-[:FOLLOWS]->(u419)
CREATE (u463)-[:FOLLOWS]->(u10)
CREATE (u163)-[:FOLLOWS]->(u81)
CREATE (u379)-[:FOLLOWS]->(u459)
CREATE (u380)-[:FOLLOWS]->(u421)
CREATE (u100)-[:FOLLOWS]->(u240)
CREATE (u143)-[:FOLLOWS]->(u467)
CREATE (u323)-[:FOLLOWS]->(u359)
CREATE (u79)-[:FOLLOWS]->(u417)
CREATE (u275)-[:FOLLOWS]->(u33)
CREATE (u374)-[:FOLLOWS]->(u66)
CREATE (u96)-[:FOLLOWS]->(u164)
CREATE (u413)-[:FOLLOWS]->(u322)
CREATE (u102)-[:FOLLOWS]->(u63)
CREATE (u308)-[:FOLLOWS]->(u331)
CREATE (u402)-[:FOLLOWS]->(u127)
CREATE (u338)-[:FOLLOWS]->(u350)
CREATE (u121)-[:FOLLOWS]->(u76)
CREATE (u312)-[:FOLLOWS]->(u90)
CREATE (u116)-[:FOLLOWS]->(u67)
CREATE (u47)-[:FOLLOWS]->(u465)
CREATE (u500)-[:FOLLOWS]->(u236)
CREATE (u96)-[:FOLLOWS]->(u200)
CREATE (u196)-[:FOLLOWS]->(u20)
CREATE (u52)-[:FOLLOWS]->(u182)
CREATE (u94)-[:FOLLOWS]->(u362)
CREATE (u68)-[:FOLLOWS]->(u75)
CREATE (u497)-[:FOLLOWS]->(u494)
CREATE (u354)-[:FOLLOWS]->(u79)
CREATE (u9)-[:FOLLOWS]->(u325)
CREATE (u312)-[:FOLLOWS]->(u150)
CREATE (u173)-[:FOLLOWS]->(u109)
CREATE (u427)-[:FOLLOWS]->(u460)
CREATE (u59)-[:FOLLOWS]->(u273)
CREATE (u142)-[:FOLLOWS]->(u54)
CREATE (u157)-[:FOLLOWS]->(u396)
CREATE (u455)-[:FOLLOWS]->(u338)
CREATE (u397)-[:FOLLOWS]->(u198)
CREATE (u161)-[:FOLLOWS]->(u375)
CREATE (u129)-[:FOLLOWS]->(u292)
CREATE (u35)-[:FOLLOWS]->(u189)
CREATE (u369)-[:FOLLOWS]->(u138)
CREATE (u413)-[:FOLLOWS]->(u95)
CREATE (u10)-[:FOLLOWS]->(u130)
CREATE (u255)-[:FOLLOWS]->(u50)
CREATE (u125)-[:FOLLOWS]->(u385)
CREATE (u464)-[:FOLLOWS]->(u485)
CREATE (u233)-[:FOLLOWS]->(u208)
CREATE (u95)-[:FOLLOWS]->(u68)
CREATE (u327)-[:FOLLOWS]->(u480)
CREATE (u159)-[:FOLLOWS]->(u97)
CREATE (u120)-[:FOLLOWS]->(u64)
CREATE (u82)-[:FOLLOWS]->(u62)
CREATE (u181)-[:FOLLOWS]->(u432)
CREATE (u288)-[:FOLLOWS]->(u238)
CREATE (u223)-[:FOLLOWS]->(u255)
CREATE (u170)-[:FOLLOWS]->(u17)
CREATE (u126)-[:FOLLOWS]->(u181)
CREATE (u302)-[:FOLLOWS]->(u379)
CREATE (u96)-[:FOLLOWS]->(u493)
CREATE (u165)-[:FOLLOWS]->(u106)
CREATE (u219)-[:FOLLOWS]->(u154)
CREATE (u146)-[:FOLLOWS]->(u116)
CREATE (u88)-[:FOLLOWS]->(u75)
CREATE (u66)-[:FOLLOWS]->(u310)
CREATE (u52)-[:FOLLOWS]->(u128)
CREATE (u32)-[:FOLLOWS]->(u354)
CREATE (u399)-[:FOLLOWS]->(u65)
CREATE (u155)-[:FOLLOWS]->(u143)
CREATE (u435)-[:FOLLOWS]->(u156)
CREATE (u115)-[:FOLLOWS]->(u291)
CREATE (u399)-[:FOLLOWS]->(u59)
CREATE (u202)-[:FOLLOWS]->(u443)
CREATE (u362)-[:FOLLOWS]->(u305)
CREATE (u347)-[:FOLLOWS]->(u430)
CREATE (u498)-[:FOLLOWS]->(u413)
CREATE (u294)-[:FOLLOWS]->(u313)
CREATE (u283)-[:FOLLOWS]->(u153)
CREATE (u114)-[:FOLLOWS]->(u44)
CREATE (u25)-[:FOLLOWS]->(u454)
CREATE (u380)-[:FOLLOWS]->(u70)
CREATE (u128)-[:FOLLOWS]->(u100)
CREATE (u150)-[:FOLLOWS]->(u94)
CREATE (u107)-[:FOLLOWS]->(u336)
CREATE (u155)-[:FOLLOWS]->(u119)
CREATE (u277)-[:FOLLOWS]->(u426)
CREATE (u363)-[:FOLLOWS]->(u460)
CREATE (u441)-[:FOLLOWS]->(u144)
CREATE (u299)-[:FOLLOWS]->(u492)
CREATE (u20)-[:FOLLOWS]->(u155)
CREATE (u164)-[:FOLLOWS]->(u30)
CREATE (u188)-[:FOLLOWS]->(u485)
CREATE (u473)-[:FOLLOWS]->(u389)
CREATE (u79)-[:FOLLOWS]->(u320)
CREATE (u5)-[:FOLLOWS]->(u70)
CREATE (u56)-[:FOLLOWS]->(u111)
CREATE (u6)-[:FOLLOWS]->(u118)
CREATE (u102)-[:FOLLOWS]->(u130)
CREATE (u418)-[:FOLLOWS]->(u6)
CREATE (u108)-[:FOLLOWS]->(u29)
CREATE (u121)-[:FOLLOWS]->(u15)
CREATE (u68)-[:FOLLOWS]->(u24)
CREATE (u498)-[:FOLLOWS]->(u410)
CREATE (u395)-[:FOLLOWS]->(u9)
CREATE (u339)-[:FOLLOWS]->(u409)
CREATE (u27)-[:FOLLOWS]->(u452)
CREATE (u94)-[:FOLLOWS]->(u474)
CREATE (u241)-[:FOLLOWS]->(u323)
CREATE (u93)-[:FOLLOWS]->(u80)
CREATE (u372)-[:FOLLOWS]->(u379)
CREATE (u127)-[:FOLLOWS]->(u249)
CREATE (u52)-[:FOLLOWS]->(u67)
CREATE (u495)-[:FOLLOWS]->(u263)
CREATE (u381)-[:FOLLOWS]->(u315)
CREATE (u356)-[:FOLLOWS]->(u19)
CREATE (u181)-[:FOLLOWS]->(u54)
CREATE (u460)-[:FOLLOWS]->(u392)
CREATE (u128)-[:FOLLOWS]->(u113)
CREATE (u94)-[:FOLLOWS]->(u84)
CREATE (u439)-[:FOLLOWS]->(u149)
CREATE (u58)-[:FOLLOWS]->(u193)
CREATE (u151)-[:FOLLOWS]->(u155)
CREATE (u464)-[:FOLLOWS]->(u427)
CREATE (u170)-[:FOLLOWS]->(u7)
CREATE (u441)-[:FOLLOWS]->(u192)
CREATE (u448)-[:FOLLOWS]->(u161)
CREATE (u350)-[:FOLLOWS]->(u230)
CREATE (u120)-[:FOLLOWS]->(u138)
CREATE (u472)-[:FOLLOWS]->(u255)
CREATE (u407)-[:FOLLOWS]->(u88)
CREATE (u184)-[:FOLLOWS]->(u291)
CREATE (u179)-[:FOLLOWS]->(u278)
CREATE (u415)-[:FOLLOWS]->(u310)
CREATE (u475)-[:FOLLOWS]->(u81)
CREATE (u147)-[:FOLLOWS]->(u60)
CREATE (u79)-[:FOLLOWS]->(u331)
CREATE (u283)-[:FOLLOWS]->(u174)
CREATE (u105)-[:FOLLOWS]->(u371)
CREATE (u361)-[:FOLLOWS]->(u439)
CREATE (u420)-[:FOLLOWS]->(u329)
CREATE (u436)-[:FOLLOWS]->(u78)
CREATE (u157)-[:FOLLOWS]->(u385)
CREATE (u429)-[:FOLLOWS]->(u345)
CREATE (u407)-[:FOLLOWS]->(u199)
CREATE (u67)-[:FOLLOWS]->(u112)
CREATE (u75)-[:FOLLOWS]->(u92)
CREATE (u94)-[:FOLLOWS]->(u9)
CREATE (u33)-[:FOLLOWS]->(u24)
CREATE (u264)-[:FOLLOWS]->(u358)
CREATE (u377)-[:FOLLOWS]->(u282)
CREATE (u32)-[:FOLLOWS]->(u3)
CREATE (u101)-[:FOLLOWS]->(u383)
CREATE (u173)-[:FOLLOWS]->(u100)
CREATE (u97)-[:FOLLOWS]->(u447)
CREATE (u165)-[:FOLLOWS]->(u324)
CREATE (u415)-[:FOLLOWS]->(u92)
CREATE (u282)-[:FOLLOWS]->(u364)
CREATE (u290)-[:FOLLOWS]->(u393)
CREATE (u358)-[:FOLLOWS]->(u222)
CREATE (u313)-[:FOLLOWS]->(u458)
CREATE (u110)-[:FOLLOWS]->(u418)
CREATE (u461)-[:FOLLOWS]->(u383)
CREATE (u173)-[:FOLLOWS]->(u326)
CREATE (u375)-[:FOLLOWS]->(u498)
CREATE (u460)-[:FOLLOWS]->(u96)
